id,text,media_url,user_name,likes,comments,retweets,google_api
1.11381E+18,"b'RT @LaraeKHughes1: Covered Patio, Dallas, Texas https://t.co/HNEoVxJ2e9'",http://pbs.twimg.com/media/D3RwFZOWsAANMox.jpg,PeterDanaher,84,2,10,"['Room', 'Living room', 'Property', 'Interior design', 'Fireplace', 'Furniture', 'Home', 'Building', 'Ceiling', 'House']"
1.11381E+18,"b'RT @MelissaBWhite2: Island Bridge, New Caledonia https://t.co/6FMrKrmszf'",http://pbs.twimg.com/media/D3RxjkdWAAAgxwh.jpg,PeterDanaher,141,2,24,"['Body of water', 'Water', 'Natural landscape', 'Water resources', 'Vegetation', 'Sky', 'Tree', 'Coast', 'Sea', 'Tropics']"
1.11381E+18,"b'RT @alantaylorjones: If you\xe2\x80\x99re at Munich airport and you don\xe2\x80\x99t have currywurst, you\xe2\x80\x99ve made a grave error. https://t.co/7e8H1wo84w'",http://pbs.twimg.com/media/D3TOIM7W4AEhFp2.jpg,PeterDanaher,47,11,4,"['Dish', 'Food', 'Cuisine', 'Ingredient', 'Chistorra', 'Currywurst', 'Frankfurter würstchen', 'Breakfast', 'Breakfast sausage', 'Sausage']"
1.11381E+18,"b'RT @MelissaBWhite2: Zig Zag Road, Tuscany, Italy https://t.co/zCy7yuWl8I'",http://pbs.twimg.com/media/D3RxrSGXoAAUYDc.jpg,PeterDanaher,185,1,39,"['Natural landscape', 'Nature', 'Green', 'Grassland', 'Yellow', 'Field', 'Natural environment', 'Meadow', 'Pasture', 'Hill']"
1.11381E+18,"b'RT @LaraeKHughes1: Dusk, Oxford, England https://t.co/jFpeiw6H9z'",http://pbs.twimg.com/media/D3Rv_QrXoAAfhgf.jpg,PeterDanaher,259,3,62,"['House', 'Grass', 'Sky', 'Building', 'Home', 'Architecture', 'Tree', 'Water', 'Cottage', 'Mansion']"
1.11381E+18,b'RT @Only9built: Arty\xf0\x9f\xa7\xa2\xf0\x9f\x98\x8e https://t.co/9DonKCcLqX',http://pbs.twimg.com/media/D3T-mV4XsAA23VK.jpg,PeterDanaher,32,1,6,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Coupé', 'Supercar', 'Plant']"
1.11381E+18,"b'RT @MelissaBWhite2: Sea Side, San Sebastian, Spain https://t.co/7reCTpxgxY'",http://pbs.twimg.com/media/D3RxwnmWsAE_454.jpg,PeterDanaher,179,0,39,"['Beach', 'Coast', 'Sea', 'Shore', 'Rock', 'Sand', 'Ocean', 'Sky', 'Headland', 'Wave']"
1.11377E+18,b'RT @DMEvans1069: https://t.co/xceSsQXTIR',http://pbs.twimg.com/media/D3ToqLzWAAAZJqL.jpg,PeterDanaher,1,0,1,"['Canidae', 'Dog', 'Dog breed', 'Advertising', 'Sporting Group', 'Pointer', 'Hunting dog', 'Carnivore', 'Pointing breed', 'Brand']"
1.11377E+18,b'Coming soon. https://t.co/ip3gAfViDS',http://pbs.twimg.com/media/D3TqoUOXoAE8bbM.jpg,PeterDanaher,0,0,0,"['Poster', 'Advertising', 'Flyer', 'Fictional character', 'Magazine']"
1.11377E+18,"b'RT @GeorgeCochrane1: ""head turner""\n\nVerdict - Stomach turner!\n\nhttps://t.co/nuRTJPTk1L\n#Nissan #Figaro https://t.co/2PWuF4ab8r'",http://pbs.twimg.com/media/D3TRKPuWwAAG4Yw.jpg,PeterDanaher,6,2,3,"['Land vehicle', 'Vehicle', 'Car', 'Motor vehicle', 'Coupé', 'Classic car', 'Sedan']"
1.11377E+18,b'RT @DMEvans1069: https://t.co/MMCHCcc9WN',http://pbs.twimg.com/media/D3TkjeMWwAArkEA.jpg,PeterDanaher,4,0,2,"['Vehicle', 'Race car', 'Formula libre', 'Sports car racing', 'Motorsport', 'Formula one car', 'Racing', 'Car', 'Sports prototype', 'Formula racing']"
1.11377E+18,"b""RT @JCCharman: Now we're talking. #77MM #NASCAR @NASCARFansUK https://t.co/SBV7QTorjD""",http://pbs.twimg.com/media/D3OozFhW0AA8ScQ.jpg,PeterDanaher,34,3,5,"['Vehicle', 'Touring car racing', 'Sports car racing', 'Motorsport', 'Stock car racing', 'Car', 'Race track', 'Auto racing', 'Performance car', 'Racing']"
1.11377E+18,b'RT @Silodrome: The Space Shuttle flight deck. \n\nAlso looks remarkably similar to the Facebook privacy settings page. https://t.co/hZnnqlhAtD',http://pbs.twimg.com/media/D3TZRYuUIAIvFZK.jpg,PeterDanaher,40,0,14,"['Building', 'Architecture']"
1.11377E+18,b'RT @BlueDream0717: True love https://t.co/4dvmRASBTQ',http://pbs.twimg.com/media/D3O2C68WsAAM05M.jpg,PeterDanaher,216,3,36,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Motor vehicle', 'Coupé', 'Model car', 'Muscle car', 'Automotive design', 'Wheel']"
1.11377E+18,"b""RT @OFAHCentral: Uncle Albert's love/hate relationship with the cat, hahaha!\xf0\x9f\xa4\xa3\n\nhttps://t.co/UzZXgDLrDl""",http://pbs.twimg.com/ext_tw_video_thumb/948660975603015680/pu/img/tdWM2-nLhHaxShYp.jpg,PeterDanaher,717,14,169,"['Human', 'Conversation', 'Uniform', 'Mouth', 'Adaptation', 'Gesture', 'Suit', 'Official', 'Gentleman', 'Screenshot']"
1.11377E+18,b'RT @isendugotohell: Named this car https://t.co/Jv6waKbXyD',http://pbs.twimg.com/media/D3OkoWVVsAUoWRs.jpg,PeterDanaher,46,8,12,"['Land vehicle', 'Vehicle', 'Car', 'Motor vehicle', 'Classic car', 'Classic', 'Mode of transport', 'Antique car', 'City car', 'Vintage car']"
1.11377E+18,b'RT @CarsAutosRides: #Lamborghini Centenario LP770-4 https://t.co/jaBudOzf45 https://t.co/xSVI2fsVID',http://pbs.twimg.com/media/D3TZrbvV4AAe5P6.jpg,PeterDanaher,1,0,1,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Automotive design', 'Sports car', 'Lamborghini', 'Rim', 'Lamborghini gallardo', 'Lamborghini aventador']"
1.11377E+18,"b""RT @AutosportArtist: 'Gives you wings' Framed &amp; ready to sell #MotoGP #Honda #mm93 \n\xf0\x9f\x96\x8c\xef\xb8\x8f\xf0\x9f\x8e\xa8\xf0\x9f\x8f\x8d\xef\xb8\x8f\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7\xf0\x9f\x8f\x81 https://t.co/3fW7BdrdKy""",http://pbs.twimg.com/media/D3TkzC3WsAAuiH5.jpg,PeterDanaher,4,1,1,"['Motorcycle racer', 'Grand prix motorcycle racing', 'Superbike racing', 'Motorcycle racing', 'Motorcycle', 'Motorsport', 'Racing', 'Isle of man tt', 'Vehicle', 'Road racing']"
1.11377E+18,"b'RT @MelissaBWhite2: Dusk, New York City https://t.co/Mtu3O37h5N'",http://pbs.twimg.com/media/D3RxeACWwAYa4e4.jpg,PeterDanaher,245,3,54,"['City', 'Metropolitan area', 'Cityscape', 'Urban area', 'Metropolis', 'Sky', 'Skyscraper', 'Tower block', 'Human settlement', 'Downtown']"
1.11377E+18,b'RT @Motor_Magnet: The best M2 Competition picture online thanks to @KernchildMMA \xf0\x9f\x98\x8d\n\n\xf0\x9f\x93\x8dJohannesburg https://t.co/vTigsdbYSt',http://pbs.twimg.com/media/D3TSXwOWsAAdcED.jpg,PeterDanaher,206,2,32,"['Land vehicle', 'Car', 'Vehicle', 'Automotive design', 'Black', 'Personal luxury car', 'Bumper', 'Automotive lighting', 'Sky', 'Wheel']"
1.11377E+18,"b'RT @LaraeKHughes1: Mountain Mist, Lake Sils, Switzerland https://t.co/s2XAEojN7s'",http://pbs.twimg.com/media/D3RvxZTW4AA5Yng.jpg,PeterDanaher,240,6,43,"['Natural landscape', 'Nature', 'Wilderness', 'Lake', 'Tree', 'Mountain', 'Natural environment', 'Atmospheric phenomenon', 'Nature reserve', 'Highland']"
1.11375E+18,"b""RT @Lancaster_Ins: 1\xef\xb8\x8f\xe2\x83\xa3 6\xef\xb8\x8f\xe2\x83\xa3 hero #cars with an Achilles' heel! \xf0\x9f\x9a\x97\xf0\x9f\x98\xa8 \n\nhttps://t.co/h3sum6iU2T @CandSCmagazine #classics https://t.co/h09YlKuAdW""",http://pbs.twimg.com/media/D3TPZ-BW4AApOZC.jpg,PeterDanaher,8,0,2,"['Land vehicle', 'Vehicle', 'Car', 'Convertible', 'Triumph spitfire', 'Regularity rally', 'Triumph gt6', 'Coupé', 'Sedan', 'Classic car']"
1.11374E+18,"b""RT @Travelito24: Milan's magnificent gothic cathedral\xe2\x9b\xaa\xf0\x9f\x87\xae\xf0\x9f\x87\xb9 https://t.co/C3XIttcNoB""",http://pbs.twimg.com/media/D3TMeuEW4AEDBol.jpg,PeterDanaher,518,2,129,"['Architecture', 'Landmark', 'Building', 'Medieval architecture', 'City', 'Gothic architecture', 'Human settlement', 'Facade', 'Sky', 'Town square']"
1.11374E+18,b'RT @GordonMercedes9: #ThrowbackThursday Lotus F1 https://t.co/Q5wFR1GBEg',http://pbs.twimg.com/media/D3SjWnJXsAEtg3i.jpg,PeterDanaher,40,1,11,"['Toy', 'Vehicle']"
1.11374E+18,b'RT @soyoenrealida: 1929 Targa Florio https://t.co/Fwq2qyZZIJ',http://pbs.twimg.com/media/D3TB2_9WwAAKnxv.jpg,PeterDanaher,6,0,5,"['Vehicle', 'History', 'Tourism', 'Ancient history', 'Car']"
1.11374E+18,b'RT @cuadrosdecarlos: @MagRetroPassion @FAFBulldog https://t.co/3Qe5S83clY',http://pbs.twimg.com/media/D3S9i_8XkAAqbTF.jpg,PeterDanaher,85,1,26,"['Land vehicle', 'Vehicle', 'Car', 'Classic car', 'Coupé', 'Sports car', 'Sedan', 'Advertising']"
1.10908E+18,b'RT @JokesAside21: Her: Uhamba ngani?\n\nMe:\xf0\x9f\x91\x87 https://t.co/s4wqjQgnlm',http://pbs.twimg.com/media/D2KzWiJWwAE2qGI.jpg,BillionsPortal,197,10,79,"['Shoe', 'Footwear', 'Black', 'Dress shoe', 'Oxford shoe', 'Font', 'Sneakers', 'Plimsoll shoe', 'Brand', 'Athletic shoe']"
1.10226E+18,b'RT @HerdadeFozdaRep: Seduce The Scenses\nAdventure and Luxury\nhttps://t.co/SGk2bX1MvN \n#Portugal #Luxury https://t.co/gYyaq4mV7n',http://pbs.twimg.com/media/D0UnFmwWwAA4WyD.jpg,BillionsPortal,11,0,7,"['Helicopter', 'Helicopter rotor', 'Rotorcraft', 'Vehicle', 'Aircraft', 'Aviation', 'Aerospace engineering', 'Bell 206']"
1.09828E+18,b'RT @LeclercNews: . @Charles_Leclerc onboard in the SF90 \n\n#F1 #F1Testing #CL16 https://t.co/NLPxrktyNG',http://pbs.twimg.com/ext_tw_video_thumb/1097814426311446529/pu/img/c8dAGHxE2kCHWxKL.jpg,BillionsPortal,644,6,148,"['Race track', 'Vehicle', 'Car', 'Formula one', 'Sport venue', 'Automotive tire', 'Pink', 'Auto racing', 'Motorsport', 'Sports car racing']"
1.09827E+18,b'RT @ChiLivingHome: Spend life living!\nShop here: https://t.co/wHeLpNAlKp\n#ChicagoLiving #furniture #interiordesign https://t.co/UraX66gzb0',http://pbs.twimg.com/media/Dz2tYDIWsAEC2Zl.jpg,BillionsPortal,4,0,2,"['Furniture', 'Patio', 'Property', 'Outdoor furniture', 'Tree', 'Design', 'Swimming pool', 'Palm tree', 'Leisure', 'Backyard']"
1.09749E+18,b'DAY 1 Testing: Morning Round up\nRead More: https://t.co/i6Gu8xBXe3\n\n#F1 #F1News #F1Testing https://t.co/JvBb2PYFOJ',http://pbs.twimg.com/media/DzsSc0WXQAA6lb4.jpg,BillionsPortal,4,0,1,"['Text', 'Font', 'Technology', 'Screenshot']"
1.09351E+18,b'RT @BillionsF1: https://t.co/j1OAzgjUcA https://t.co/M9af2vkJML',http://pbs.twimg.com/media/DyrH9rkWsAcKcBT.jpg,BillionsPortal,30,0,10,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Supercar', 'Auto show', 'Automotive design', 'Performance car', 'Personal luxury car', 'Coupé']"
1.09351E+18,b'RT @andrea_vitters: Luxury items to read more or to buy luxury goods https://t.co/j702GEFvNR https://t.co/YjkaqCEGTt',http://pbs.twimg.com/media/DyzsuS6XcAAs_Uz.jpg,BillionsPortal,14,0,5,"['Watch', 'Analog watch', 'Watch accessory', 'Black', 'Fashion accessory', 'Strap', 'Jewellery', 'Brand', 'Material property', 'Font']"
1.09134E+18,b'Ferrari Fires Up!\nRead More: https://t.co/58TzRYqHrg \xe2\x80\xa6\n\n#F1News #F1Updates #F1Lovers #F1Ferrari https://t.co/XRFx0B740h',http://pbs.twimg.com/media/DyU6CXgWkAE7HlA.jpg,BillionsPortal,7,0,1,"['Formula one', 'Formula one car', 'Tire', 'Automotive tire', 'Formula one tyres', 'Formula racing', 'Open-wheel car', 'Formula libre', 'Vehicle', 'Race car']"
1.09029E+18,b'RT @artsy: 6 of Zaha Hadid\xe2\x80\x99s most awe-inspiring designs in far-flung locations: https://t.co/c3R3ajLmRu https://t.co/a2jlSR2QYn',http://pbs.twimg.com/media/DuEAoD-WsAAM0U-.jpg,BillionsPortal,117,0,39,"['Mountainous landforms', 'Mountain', 'Mountain range', 'Ridge', 'Highland', 'Fell', 'Alps', 'Cliff', 'Fjord', 'Hill station']"
1.09028E+18,"b'RT @DoryaChicago: Call us for ""full access"" to the Dorya catalog.    Dorya Chicago  312.787.4210 https://t.co/ou9bolvE2S'",http://pbs.twimg.com/media/C1whVrwUUAAUBPw.jpg,BillionsPortal,8,0,4,"['Fashion', 'Standing', 'Footwear', 'Leg', 'Fashion design', 'Furniture', 'Room', 'Photography', 'Performance', 'Leather']"
1.08952E+18,b'https://t.co/9wewTuHvZe  \nYachts / Property / Cars / Airplanes / and more For sale or Charter. https://t.co/h9huPhYqFM',http://pbs.twimg.com/media/Dx69g0XWkAA0EiI.jpg,BillionsPortal,15,1,3,"['Water transportation', 'Vehicle', 'Boat', 'Ship', 'Naval architecture', 'Yacht', 'Luxury yacht', 'Watercraft', 'Passenger ship', 'Motor ship']"
1.08952E+18,b'RT @andrea_vitters: https://t.co/H7xFICJagJ',http://pbs.twimg.com/ext_tw_video_thumb/1088839169550495745/pu/img/DznIyjkMbmW4ItWy.jpg,BillionsPortal,23,0,21,"['Food', 'Cheeseburger', 'Dish', 'Cuisine', 'Veggie burger', 'Sandwich', 'Whopper', 'Baked goods', 'Ingredient', 'Buffalo burger']"
1.08951E+18,b'RT @Oceandiversity2: Amazing\xf0\x9f\x90\xb3\xf0\x9f\x90\xac https://t.co/h4S1HzsIyk',http://pbs.twimg.com/ext_tw_video_thumb/1089495972751654912/pu/img/_Bn7Xom999YMc4yk.jpg,BillionsPortal,1995,13,611,"['Fish', 'Whale shark', 'Marine biology', 'Underwater', 'Cartilaginous fish', 'Shark', 'Water', 'Organism', 'Marine mammal', 'Lamnidae']"
1.0889E+18,b'RT @TerraIntRealty: THE STUNNING 6  BEDROOM HOME FOR SALE  https://t.co/zWZtbWwInt #RealEstate #RealEstateListing https://t.co/sbdIQbpEDE',http://pbs.twimg.com/media/DxfnUQYWkAA80-L.jpg,BillionsPortal,7,0,3,"['Property', 'Building', 'Swimming pool', 'Real estate', 'Estate', 'Home', 'Water', 'House', 'Resort', 'Room']"
1.0889E+18,b'RT @TerraIntRealty: 5  BEDROOM HOUSE FOR SALE  https://t.co/xY86PJupQC #RealEstateAgents #RealEstateListing https://t.co/YlQR6SInwl',http://pbs.twimg.com/media/DxWXhj7XgAE49Yz.jpg,BillionsPortal,4,0,1,"['Property', 'Building', 'Room', 'Interior design', 'Living room', 'Ceiling', 'Furniture', 'Floor', 'Home', 'Lobby']"
1.0885E+18,b'RT @worldfullofcars: McLaren Senna https://t.co/chpkouxR9b',http://pbs.twimg.com/media/Dxr7vCEXgAAr6BY.jpg,BillionsPortal,1046,3,220,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Sports car', 'Coupé', 'Automotive design', 'Performance car', 'Race car', 'Saleen s7']"
1.08662E+18,"b""RT @PorscheGB: We've been expecting you, Mr 911 ... https://t.co/PjiqvgUolc""",http://pbs.twimg.com/media/DxRzlxjWkAAGZu5.jpg,BillionsPortal,315,7,69,"['Sky', 'Mountain', 'Cable car', 'Mountain range', 'Cloud', 'Snow', 'Alps', 'Airplane', 'Vehicle', 'Winter']"
1.08662E+18,b'RT @estateluxury: #luxurylifestyle #luxuryrealestate #NewOrleans https://t.co/1vrhiMBJjY',http://pbs.twimg.com/media/Dv_7gSkUwAA2PE_.jpg,BillionsPortal,8,0,2,"['House', 'Property', 'Architecture', 'Home', 'Building', 'Tree', 'Real estate', 'Neighbourhood', 'Mansion', 'Botany']"
1.08633E+18,b'RT @andrea_vitters: private Charter via https://t.co/u9C8Phi38G https://t.co/KRZCsScxwn',http://pbs.twimg.com/media/DxNlFmnWkAA9nQo.jpg,BillionsPortal,18,0,5,"['Vehicle', 'Water transportation', 'Luxury yacht', 'Yacht', 'Boat', 'Naval architecture', 'Ship', 'Watercraft', 'Speedboat', 'Motor ship']"
1.0856E+18,b'RT @AnguillaSIR: DeparturesMag: How to pick the perfect watch \xe2\x80\x94 according to a pro: https://t.co/yLrN5njoTM https://t.co/usWE2zlrKU',http://pbs.twimg.com/media/DxC4hrvX4AEsKHV.jpg,BillionsPortal,6,0,2,"['Outerwear', 'Hand', 'Gesture', 'Finger', 'Suit', 'Uniform', 'Jacket', 'Fashion accessory', 'Formal wear']"
1.08559E+18,b'RT @cdluxe: Mellerio aux Galeries Lafayette Haussmann https://t.co/aKJPL5SNOn https://t.co/XdlbcvgLH6',http://pbs.twimg.com/media/Dw9x6EaUYAAKTqy.jpg,BillionsPortal,8,0,2,"['Building', 'Property', 'Architecture', 'House', 'Facade', 'Iron', 'Real estate', 'Home', 'Door', 'Window']"
1.08553E+18,b'RT @VeuveClicquot: Icebreaker of choice: #ClicquotintheSnow https://t.co/AkgCv2QMm1',http://pbs.twimg.com/media/Dw_K6zBWwAE_7-S.jpg,BillionsPortal,42,0,12,"['White', 'Clothing', 'Street fashion', 'Footwear', 'Yellow', 'Joint', 'Fashion', 'Fur', 'Outerwear', 'Costume']"
1.08553E+18,b'RT @CastlesSC: https://t.co/8zFRPVqipN https://t.co/muUr3OcFrH',http://pbs.twimg.com/media/DxCRDefXcAAYn_F.jpg,BillionsPortal,7,0,1,"['Property', 'Real estate', 'Home', 'House', 'Building', 'Plant', 'Land lot', 'Font', 'Estate', 'Roof']"
1.0855E+18,b'RT @DailyLamboTM: Mad spec. Mad car. Just mad. https://t.co/EYjBX2KdiM',http://pbs.twimg.com/media/Dw9jCEnU8AMMyNp.jpg,BillionsPortal,1967,4,526,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Sports car', 'Automotive design', 'Lamborghini', 'Lamborghini aventador', 'Rim', 'Yellow']"
1.0855E+18,b'RT @PierreGASLY: Can\xe2\x80\x99t get bored of this. #Nordschleife\xf0\x9f\x91\x8c https://t.co/pZ42DuqYWz',http://pbs.twimg.com/ext_tw_video_thumb/1085455375980158976/pu/img/RkkFLR-jknrTISuc.jpg,BillionsPortal,5027,88,506,"['Steering wheel', 'Vehicle', 'Steering part', 'Driving', 'Automotive design', 'Auto part', 'Technology', 'Car', 'Automotive exterior', 'Windshield']"
1.08301E+18,b'Looking to buy  classic or sports cars!! https://t.co/EOyBIca74a new section Sports cars for sale check it out ... https://t.co/9HorHJN7XH',http://pbs.twimg.com/media/Dwee7tQXQAEy9E4.jpg,BillionsPortal,14,0,2,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Supercar', 'Race car', 'Automotive design', 'Performance car', 'Ford gt40', 'Coupé']"
1.08301E+18,b'RT @Oceandiversity2: This is blue ring octopus\xf0\x9f\x90\xb3\xf0\x9f\x90\xac https://t.co/SA66g7dmhh',http://pbs.twimg.com/ext_tw_video_thumb/1082971142258749440/pu/img/vDNWbODGWC31lBuX.jpg,BillionsPortal,2489,38,923,"['Organism', 'Marine biology', 'Underwater', 'Invertebrate', 'Reef', 'Marine invertebrates', 'Coral', 'Coral reef', 'Fish']"
1.06488E+18,"b'RT @MercedesAMGF1: Next stop, #AbuDhabiGP... \xf0\x9f\x87\xa6\xf0\x9f\x87\xaa https://t.co/1EaRWbOaQF'",http://pbs.twimg.com/media/DscbjI0X4AA_L5_.jpg,BillionsPortal,766,9,90,"['Architecture', 'Yellow', 'Sky', 'Light', 'Metropolitan area', 'Daytime', 'Night', 'Automotive design', 'Mode of transport', 'Urban area']"
1.06461E+18,"b'RT @businessinsider: The perfect smartwatch for watch lovers \xe2\x80\x94 it starts at $1,650 https://t.co/V17PZDx7kS'",http://pbs.twimg.com/media/C8l6sUWXUAALvh6.jpg,BillionsPortal,112,2,45,"['Watch', 'Watch accessory', 'Wrist', 'Fashion accessory', 'Analog watch', 'Strap', 'Gadget', 'Jewellery', 'Hardware accessory']"
1.0646E+18,b'RT @Motor_Magnet: The one-off Lamborghini SC18 \xf0\x9f\x99\x86\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\n\xf0\x9f\x93\x8c Italy https://t.co/FwCRXGFFhx',http://pbs.twimg.com/ext_tw_video_thumb/1064425279920238592/pu/img/yIpMcbEo0lc9Dw0r.jpg,BillionsPortal,83,0,26,"['Event', 'Crowd', 'Media', 'Official', 'Audience']"
1.06459E+18,b'RT @domazurfrance: #Sale #Limassol #Villa #SeaView #MountainsView #LuxuryRealEstate #Cyprus\nhttps://t.co/lMJ7pzRMIB https://t.co/1Uz3WyEAco',http://pbs.twimg.com/media/DDugfSdXsAAEmSv.jpg,BillionsPortal,11,0,3,"['Property', 'Building', 'Estate', 'Real estate', 'Mansion', 'House', 'Swimming pool', 'Home', 'Architecture', 'Villa']"
1.06086E+18,b'https://t.co/RLwwzbCKoO\nFashion in the fast lane.\n\n#Mclaren #belstaff #fashion #style #F1 #luxury #designer https://t.co/3mCOslafYV',http://pbs.twimg.com/media/DrjqeujW4AM_GKW.jpg,BillionsPortal,11,0,2,"['Automotive design', 'Product', 'Luxury vehicle', 'Car', 'Vehicle', 'Supercar', 'Suit', 'Photography', 'Eyewear', 'Gentleman']"
1.05805E+18,"b'RT @HaywardLibrary: \xe2\x80\x9cIf you don\xe2\x80\x99t like to read, you haven\xe2\x80\x99t found the right book.\xe2\x80\x9d \n\n\xe2\x80\x93 J.K. Rowling https://t.co/70lTw5mhyM'",http://pbs.twimg.com/media/DqO0-lFUcAAHpwX.jpg,BillionsPortal,12,0,2,"['Illustration', 'Art', 'Watercolor paint', 'Wallpaper', 'Graphic design', 'Games', 'Love']"
1.05798E+18,b'RT @DecorMags: https://t.co/tNZ4BELjIk Click and read for free only with https://t.co/zilvtoqI00 https://t.co/noy0Nj0Q65',http://pbs.twimg.com/ext_tw_video_thumb/1037393163550449664/pu/img/xKI5Mombv8nzwmYr.jpg,BillionsPortal,24,0,29,"['Turquoise', 'Advertising', 'Chemistry', 'Fashion accessory', 'Solution']"
1.05798E+18,b'RT @rollsroycemcna: Unique has no rival. \n#RollsRoyce #Phantom #Ghost #CullinanDrive #Luxury https://t.co/LitRUlOcqC',http://pbs.twimg.com/media/DpkXiHLUYAAjxYo.jpg,BillionsPortal,248,6,75,"['Land vehicle', 'Vehicle', 'Luxury vehicle', 'Car', 'Rolls-royce', 'Rolls-royce phantom', 'Rolls-royce ghost', 'Sedan', 'Rolls-royce phantom coupé', 'Rolls-royce wraith']"
1.05767E+18,b'RT @UHNW_PEOPLE: https://t.co/WFOwJUAVNt',http://pbs.twimg.com/ext_tw_video_thumb/1039856076148146176/pu/img/Gv48oMnxYgaOFbiv.jpg,BillionsPortal,5,0,2,"['Product', 'Furniture', 'Room', 'Interior design', 'Property', 'Living room', 'Table', 'Architecture', 'Building', 'Brochure']"
1.05766E+18,b'RT @_ExoticRides_: https://t.co/YpTQKazPPv',http://pbs.twimg.com/media/Dq0YpMwXcAImVbT.jpg,BillionsPortal,381,8,130,"['Land vehicle', 'Vehicle', 'Car', 'Classic car', 'Motor vehicle', 'Coupé', 'Sports car', 'Convertible', 'Performance car', 'Sedan']"
1.05766E+18,"b'RT @Heesen_Yachts: When black cats prowl and pumpkins gleam, may luck be yours on #halloween https://t.co/d8iNT2vfQ7'",http://pbs.twimg.com/media/Dq12i7FWoAEEMV5.jpg,BillionsPortal,32,0,7,"['Sky', 'Vehicle', 'Ship', 'Night', 'Naval architecture', 'Space', 'World', 'Watercraft']"
1.05766E+18,b'RT @LewisHamilton: One team with a shared dream \xf0\x9f\x94\xa5 @MercedesAMGF1 https://t.co/o13AjuWjsb',http://pbs.twimg.com/media/Dqx5zPwXgAIBUwX.jpg,BillionsPortal,19242,321,2387,"['Product', 'Sport venue', 'Fan', 'Championship', 'Competition event', 'Crowd', 'Stadium', 'Team', 'World', 'Audience']"
1.05766E+18,b'RT @cdbda17582bf407: When you want to do your job and your child will not let you\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 https://t.co/gPAQ7qRiVn',http://pbs.twimg.com/ext_tw_video_thumb/1057648985010307072/pu/img/TOfnnPmk67u0Uy4M.jpg,BillionsPortal,5087,119,2307,"['Bear', 'Grass', 'Tree', 'Plant', 'Walking', 'Carnivore', 'Zoo']"
1.05766E+18,b'RT @GTRarmyTM: Dope or nope? https://t.co/dLvKst4vDV',http://pbs.twimg.com/media/Dq1_fulX0AAHeYl.jpg,BillionsPortal,1130,5,276,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Supercar', 'Yellow', 'Automotive design', 'Performance car', 'Motor vehicle', 'Coupé']"
1.05728E+18,b'RT @MandCoJewellers: Shine on in our sparkling earrings this morning. #luxuryjewellery #luxurylifestyle  \xf0\x9f\x92\x8e\xf0\x9f\x92\x8e\xf0\x9f\x92\x8e https://t.co/BPC7x9pzXP',http://pbs.twimg.com/media/DqvgfMfXQAA8qBL.jpg,BillionsPortal,7,0,1,"['Earrings', 'Jewellery', 'Fashion accessory', 'Body jewelry', 'Platinum', 'Diamond', 'Silver', 'Metal', 'Ear', 'Silver']"
1.05437E+18,b'RT @AlgarvProperAg: Sunny Monday motivation \xe2\x98\x80\xef\xb8\x8f\nHave a great week everyone! \xf0\x9f\x98\x80 https://t.co/DdDqru6jBT',http://pbs.twimg.com/media/DqHN07qWkAAcTVE.jpg,BillionsPortal,10,0,4,"['Nature', 'Sky', 'Text', 'Morning', 'Font', 'Palm tree', 'Tree', 'Friendship', 'Arecales', 'Horizon']"
1.05436E+18,b'RT @F1: Neeow! \xf0\x9f\x94\x8a\xf0\x9f\x98\x82\n\n#USGP \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 #F1 https://t.co/XG4DjV5AlX',http://pbs.twimg.com/media/DqHOP1-V4AAQqHl.jpg,BillionsPortal,12910,391,3847,"['Race track', 'Sport venue', 'Racing', ""Bird's-eye view"", 'Intersection', 'Metropolitan area', 'Stadium', 'Crowd', 'Photography', 'Street']"
1.05434E+18,b'RT @WatchtraderUK: Rolex GMT Master II - New with sticker 2018 \xf0\x9f\xa4\x99 0191 281 4976. #Rolex https://t.co/TwRyl7P31u',http://pbs.twimg.com/media/DqGhsB8XcAAuJk3.jpg,BillionsPortal,16,0,6,"['Analog watch', 'Watch', 'Watch accessory', 'Fashion accessory', 'Jewellery', 'Brand', 'Strap', 'Material property', 'Metal', 'Gold']"
1.05433E+18,b'https://t.co/D4Qgt8XwSS\nFollow the sun!!\n\n#watches #watch #luxurywatches #hautehorology #timepieces #investments # https://t.co/VKts7FYmUX',http://pbs.twimg.com/media/DqG96mZX0AAzB0r.jpg,BillionsPortal,13,0,8,"['Watch', 'Watch accessory', 'Fashion accessory', 'Analog watch', 'Metal', 'Jewellery', 'Silver', 'Titanium', 'Silver', 'Strap']"
